start_time_yr,start_time_mo,start_time_dt,start_time_hr,start_time_mn,start_time_sc,start_time_ms,meal_type,calorie,update_time_yr,update_time_mo,update_time_dt,update_time_hr,update_time_mn,update_time_sc,update_time_ms,amount,pkg_name,time_offset,name,comment,unit,custom,create_time_yr,create_time_mo,create_time_dt,create_time_hr,create_time_mn,create_time_sc,create_time_ms,food_info_id
2018,6,14,16,3,37,445,100002,128.8,2018,6,14,16,5,22,789,0.4,com.sec.android.app.shealth,UTC-0400,Avocados,NA,120001,NA,2018,6,14,14,21,19,677,bb379add-ad17-4837-b8ee-2f62bd7b0340
2018,7,9,16,0,0,190,100002,120,2018,7,10,2,34,45,247,1,com.sec.android.app.shealth,UTC-0400,Canola Oil(Great Value),NA,120001,NA,2018,7,10,2,34,45,247,4321a213-c81d-475b-9cb6-f16b96f170c2
2018,7,13,22,0,0,0,100003,102,2018,7,14,6,59,32,408,3,com.sec.android.app.shealth,UTC-0400,Cooked Broccoli (Fat Not Added in Cooking),NA,120001,NA,2018,7,14,6,59,32,408,a06c6d60-2487-4233-97ca-bad9445c6763
2018,7,14,22,0,0,0,100003,540,2018,7,15,15,13,34,343,20,com.sec.android.app.shealth,UTC-0400,Hummus,NA,120001,NA,2018,7,15,15,13,34,343,a72c1efe-14c8-43b9-9674-b9b939e2ed47
2018,6,16,16,0,0,0,100002,4.5,2018,6,16,23,25,44,369,0.5,com.sec.android.app.shealth,UTC-0400,Banana Pepper,NA,120001,NA,2018,6,16,23,25,44,369,b656d121-849a-4f8c-a0a6-040b81831489
2018,7,18,22,0,0,0,100003,290,2018,7,19,21,30,2,481,1,com.sec.android.app.shealth,UTC-0400,Non-Dairy Peanut Butter Chocolate Fudge(Haagen-Dazs),NA,120001,NA,2018,7,19,21,30,2,481,ad81904c-05e4-4e6c-9dc9-08c8bb822304
2018,6,14,16,3,37,445,100002,15,2018,6,14,16,5,22,771,0.5,com.sec.android.app.shealth,UTC-0400,Seaweed,NA,120001,NA,2018,6,14,14,21,19,676,80650ef5-aacd-486d-bfec-a51d0bb81e6b
2018,6,26,18,7,12,773,100002,175,2018,6,26,20,8,6,407,2.5,com.sec.android.app.shealth,UTC-0400,Peeled & Cooked Chestnuts(Trader Joe's),NA,120001,NA,2018,6,26,19,28,4,433,b1359953-4497-440e-9edb-ac6308a4dfd6
2018,6,27,1,27,57,547,100003,37,2018,6,27,1,31,45,799,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,27,1,31,45,799,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,6,27,22,0,0,173,100003,26,2018,6,29,1,6,58,516,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,6,29,1,6,58,516,08c2704c-a90e-44cc-9085-28912b566cdc
2018,7,11,22,0,0,0,100003,155.2,2018,7,12,13,7,22,958,0.8,com.sec.android.app.shealth,UTC-0400,Baked Potato (Peel Eaten),NA,120001,NA,2018,7,12,13,7,22,958,5e31f067-057c-4bd4-bcc7-52c7f0639450
2018,7,8,1,0,0,0,100006,16,2018,7,8,21,14,32,986,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,7,8,21,14,32,986,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,27,1,27,57,547,100003,67,2018,6,27,1,31,45,798,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,6,27,1,31,45,798,52617a49-e99b-4808-8778-c009c352b30c
2018,7,6,17,40,47,498,100005,80,2018,7,6,17,41,52,53,1,com.sec.android.app.shealth,UTC-0400,Unsweetened Soymilk(Silk),NA,120001,NA,2018,7,6,17,41,52,53,1a152010-fc7a-4ce4-a0ac-7e92b3a6bdd7
2018,6,30,15,29,11,579,100001,22,2018,6,30,15,30,52,262,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,30,15,30,52,262,122ce956-17a2-448e-9a0d-886a92d567c7
2018,7,7,16,0,0,871,100002,80.5,2018,7,8,21,22,44,88,0.7,com.sec.android.app.shealth,UTC-0400,Cooked Pumpkin,NA,120001,NA,2018,7,8,21,22,44,88,0891f704-b8fd-48f4-8f53-c19c92d48cdb
2018,7,17,12,0,0,0,100001,134,2018,7,17,22,4,27,671,1,com.sec.android.app.shealth,UTC-0400,Baked Sweetpotato (Peel Not Eaten),NA,120001,NA,2018,7,17,22,4,27,671,e0a672d3-d7be-49bf-85ec-cb89cf840e35
2018,6,20,16,0,0,757,100002,67,2018,6,20,20,51,32,472,1,com.sec.android.app.shealth,UTC-0400,Cooked Turnip,NA,120001,NA,2018,6,20,20,50,57,207,f4da4c25-0a2e-4ef1-afcf-7437ab75895e
2018,6,25,22,0,0,71,100003,438,2018,6,26,12,39,46,188,2,com.sec.android.app.shealth,UTC-0400,Noodles,NA,120001,NA,2018,6,26,12,39,46,188,512f691c-1940-4bc5-b891-0e086be9796c
2018,6,22,19,35,46,547,100003,16,2018,6,23,15,15,53,432,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,22,19,36,7,916,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,30,23,37,13,909,100003,15,2018,6,30,23,42,34,570,0.5,com.sec.android.app.shealth,UTC-0400,Broccoli,NA,120001,NA,2018,6,30,23,42,34,570,35cd483f-9985-43d7-9363-fcd95bea0424
2018,6,13,16,0,0,0,100002,16,2018,6,14,14,8,58,801,2,com.sec.android.app.shealth,UTC-0400,Soy Sauce,NA,120001,NA,2018,6,14,14,8,58,801,7da54671-8df7-4a75-8a00-a3ca26d62bda
2018,7,5,19,32,23,349,100006,41,2018,7,5,19,57,27,492,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,7,5,19,32,34,519,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,27,22,0,0,173,100003,24,2018,6,29,1,6,58,519,2,com.sec.android.app.shealth,UTC-0400,Sweet Potato Leaves,NA,120001,NA,2018,6,29,1,6,58,519,46623754-64d4-443d-a8b5-104138ad7c0b
2018,7,8,16,0,0,852,100002,40,2018,7,8,21,12,37,401,2,com.sec.android.app.shealth,UTC-0400,"Chinese Cabbage (Bok-Choy, Pak-Choi) (Without Salt, Drained, Cooked, Boiled)",NA,120001,NA,2018,7,8,21,11,30,425,4294b134-2566-4726-8500-42dfd0c296c0
2018,7,5,0,18,37,924,100003,37,2018,7,5,0,19,32,381,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,7,5,0,19,32,381,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,7,15,22,0,0,0,100003,8,2018,7,16,18,50,36,201,2,com.sec.android.app.shealth,UTC-0400,Garlic,NA,120001,NA,2018,7,16,18,50,36,201,99b50c82-9ce0-4b08-8bf8-727b5bf0ab5a
2018,7,20,16,0,0,0,100002,162,2018,7,20,20,53,22,826,6,com.sec.android.app.shealth,UTC-0400,Hummus,NA,120001,NA,2018,7,20,20,53,22,826,a72c1efe-14c8-43b9-9674-b9b939e2ed47
2018,7,12,22,0,0,650,100003,30,2018,7,13,20,58,26,418,2,com.sec.android.app.shealth,UTC-0400,Dried Wood Ear Mushrooms(Frieda's),NA,120001,NA,2018,7,13,17,2,44,575,24420ad9-075f-46a7-a539-06a4fd403bcd
2018,6,25,17,22,49,896,100002,30,2018,6,25,18,29,2,897,0.5,com.sec.android.app.shealth,UTC-0400,Hickory Smoke BBQ Sauce(Kraft),NA,120001,NA,2018,6,25,18,29,2,897,63013050-8b2d-4ccc-9c7d-f017fdaaea81
2018,7,6,17,41,53,633,100006,16,2018,7,6,17,42,3,116,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,7,6,17,42,3,116,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,7,17,16,0,0,579,100002,45,2018,7,17,22,7,48,828,0.5,com.sec.android.app.shealth,UTC-0400,Small Red Beans(Goya),NA,120001,NA,2018,7,17,22,6,39,869,af580780-e533-43bb-916c-b169321ad7c3
2018,6,28,12,0,0,0,100001,134,2018,6,29,1,7,21,605,1,com.sec.android.app.shealth,UTC-0400,Baked Sweetpotato (Peel Not Eaten),NA,120001,NA,2018,6,29,1,7,21,605,e0a672d3-d7be-49bf-85ec-cb89cf840e35
2018,6,23,22,0,0,511,100003,276,2018,6,24,16,3,25,949,4,com.sec.android.app.shealth,UTC-0400,White Bread,NA,120001,NA,2018,6,24,16,3,25,949,fb41b58f-dd35-4280-91a4-1c47ebd4a258
2018,6,27,1,27,57,547,100003,8,2018,6,27,1,31,45,796,1,com.sec.android.app.shealth,UTC-0400,Soy Sauce,NA,120001,NA,2018,6,27,1,31,45,796,7da54671-8df7-4a75-8a00-a3ca26d62bda
2018,7,14,22,0,0,0,100003,39,2018,7,15,15,13,34,343,3,com.sec.android.app.shealth,UTC-0400,Napa Cabbage (Cooked),NA,120001,NA,2018,7,15,15,13,34,343,7f5d0706-be57-479b-97a2-20073a0cf587
2018,7,5,20,36,3,742,100003,52,2018,7,5,23,8,24,798,1,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,5,23,8,24,798,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,17,16,0,0,0,100002,150,2018,6,18,14,22,46,793,1,com.sec.android.app.shealth,UTC-0400,Home Fried Potatoes(Sodexo),NA,120001,NA,2018,6,18,14,22,46,793,cf558f4d-80e0-4823-9505-98c0768f2ea6
2018,7,9,13,7,57,646,100001,61.5,2018,7,9,13,10,32,690,0.3,com.sec.android.app.shealth,UTC-0400,Millet (Cooked),NA,120001,NA,2018,7,9,13,10,32,690,d6ae2fa3-da85-4a7c-abac-638516e5abd2
2018,6,24,19,55,30,996,100002,30,2018,6,24,22,42,59,859,1,com.sec.android.app.shealth,UTC-0400,Broccoli,NA,120001,NA,2018,6,24,22,42,14,788,35cd483f-9985-43d7-9363-fcd95bea0424
2018,6,20,16,0,0,757,100002,10,2018,6,20,20,51,32,391,0.5,com.sec.android.app.shealth,UTC-0400,Shirataki White Yam Noodles(House Foods),NA,120001,NA,2018,6,20,20,50,57,205,373c20a8-7797-43e7-9e72-d65dc907925b
2018,7,16,1,0,0,386,100006,600,2018,7,16,18,51,3,627,5,com.sec.android.app.shealth,UTC-0400,Popped Corn Chips - Kettle(PopCorners),NA,120001,NA,2018,7,16,18,51,3,627,0ebc1a31-6e6f-41ad-8a59-0170185ac405
2018,7,5,0,18,37,924,100003,19,2018,7,5,0,19,32,381,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,7,5,0,19,32,381,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,6,15,0,57,14,588,100003,16,2018,6,15,1,48,32,952,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,15,0,58,10,82,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,7,10,16,46,55,209,100005,27,2018,7,10,20,8,17,157,0.3,com.sec.android.app.shealth,UTC-0400,Dried Apricots(Ralphs),NA,120001,NA,2018,7,10,16,47,19,473,74c2b84b-c953-4473-a68c-1831e3dabfdf
2018,7,5,0,18,37,924,100003,16,2018,7,5,0,19,32,382,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,7,5,0,19,32,382,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,22,19,35,46,547,100003,1.6,2018,6,23,15,15,52,289,0.2,com.sec.android.app.shealth,UTC-0400,Soy Sauce,NA,120001,NA,2018,6,23,15,15,52,289,7da54671-8df7-4a75-8a00-a3ca26d62bda
2018,6,28,16,0,0,0,100002,42.2,2018,6,29,1,11,23,635,0.1,com.sec.android.app.shealth,UTC-0400,Spicy Chili Crisp(LaoGanMa),NA,120001,NA,2018,6,29,1,11,23,635,b2ac4b1b-3092-4f3a-b4c7-4428326b4f11
2018,7,4,16,0,0,0,100002,104,2018,7,5,0,17,6,283,2,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,5,0,17,6,283,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,7,13,22,0,0,0,100003,1330,2018,7,14,6,59,32,409,7,com.sec.android.app.shealth,UTC-0400,Vegetable Dumplings(Wei-Chuan),NA,120001,NA,2018,7,14,6,59,32,409,91e49a26-2f2e-451c-854c-146ed5bc9f39
2018,6,23,22,0,0,511,100003,37,2018,6,24,16,3,26,62,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,24,15,58,27,624,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,6,27,15,20,56,881,100002,16,2018,6,27,15,24,19,158,2,com.sec.android.app.shealth,UTC-0400,Soy Sauce,NA,120001,NA,2018,6,27,15,24,19,158,7da54671-8df7-4a75-8a00-a3ca26d62bda
2018,7,6,23,4,6,863,100003,104,2018,7,6,23,7,10,174,2,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,6,23,5,31,10,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,16,16,0,0,0,100002,3,2018,6,16,23,25,44,370,3,com.sec.android.app.shealth,UTC-0400,Chives,NA,120001,NA,2018,6,16,23,25,44,370,b0bde5c0-f495-4fdd-a3e8-135614d00e40
2018,6,16,16,0,0,0,100002,420,2018,6,16,23,25,44,372,6,com.sec.android.app.shealth,UTC-0400,Sweet Potato Noodles(Whole Foods Market),NA,120001,NA,2018,6,16,23,25,44,372,c7feeeee-0cb8-4437-b99b-e6c68f990d7a
2018,6,20,16,0,0,757,100002,14,2018,6,20,20,51,32,422,0.5,com.sec.android.app.shealth,UTC-0400,Red Cabbage,NA,120001,NA,2018,6,20,20,50,57,206,12f85ea7-ce31-4c70-bc24-682bc7e7d8de
2018,6,25,22,0,0,71,100003,8,2018,6,26,12,39,46,189,1,com.sec.android.app.shealth,UTC-0400,Soy Sauce,NA,120001,NA,2018,6,26,12,39,46,189,7da54671-8df7-4a75-8a00-a3ca26d62bda
2018,6,14,16,3,37,445,100002,1,2018,6,14,16,5,22,820,1,com.sec.android.app.shealth,UTC-0400,Chives,NA,120001,NA,2018,6,14,14,21,19,678,b0bde5c0-f495-4fdd-a3e8-135614d00e40
2018,7,12,22,0,0,650,100003,26,2018,7,13,20,58,26,461,2,com.sec.android.app.shealth,UTC-0400,Napa Cabbage (Cooked),NA,120001,NA,2018,7,13,17,2,44,576,7f5d0706-be57-479b-97a2-20073a0cf587
2018,7,7,16,0,0,871,100002,305,2018,7,8,21,22,44,88,5,com.sec.android.app.shealth,UTC-0400,Puff Pastry,NA,120001,NA,2018,7,8,21,22,44,88,a787e3b9-eee9-4949-9b2d-d26acb3cce91
2018,6,23,22,0,0,511,100003,67,2018,6,24,16,3,26,23,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,6,24,15,58,27,623,52617a49-e99b-4808-8778-c009c352b30c
2018,6,23,16,0,0,627,100002,180,2018,6,24,16,1,6,896,2,com.sec.android.app.shealth,UTC-0400,Tahini Sauce(Trader Joe's),NA,120001,NA,2018,6,24,15,50,4,407,5d883719-1d56-4f11-9de8-144e53e9b0ad
2018,7,6,17,10,18,58,100002,208,2018,7,6,17,45,14,775,4,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,6,17,12,0,742,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,30,19,0,0,0,100005,120,2018,7,1,1,19,10,633,2,com.sec.android.app.shealth,UTC-0400,Cantaloupe Melons,NA,120001,NA,2018,7,1,1,19,10,633,2063b39c-250c-41b6-8a78-33d6e65e3eec
2018,7,6,17,10,18,58,100002,280,2018,7,6,17,45,14,709,4,com.sec.android.app.shealth,UTC-0400,Sweet Potato Noodles(Whole Foods Market),NA,120001,NA,2018,7,6,17,12,0,741,c7feeeee-0cb8-4437-b99b-e6c68f990d7a
2018,7,8,16,0,0,852,100002,420,2018,7,8,21,12,35,848,6,com.sec.android.app.shealth,UTC-0400,Sweet Potato Noodles(Whole Foods Market),NA,120001,NA,2018,7,8,21,11,30,424,c7feeeee-0cb8-4437-b99b-e6c68f990d7a
2018,7,17,22,0,0,144,100003,75.4,2018,7,18,16,2,37,166,0.2,com.sec.android.app.shealth,UTC-0400,Fried Chili in Oil(LaoGanMa),NA,120001,NA,2018,7,18,16,2,37,166,1f9e20ed-25d2-461d-abba-a99f2e07d874
2018,6,20,16,0,0,757,100002,52,2018,6,20,20,51,32,486,1,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,6,20,20,50,57,207,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,7,5,15,41,8,861,100001,300,2018,7,5,15,41,34,872,1,com.sec.android.app.shealth,UTC-0400,Red Bean Cake(Daifuku),NA,120001,NA,2018,7,5,15,41,34,872,4f01340d-ca9a-4288-822f-cbd91bbaa27e
2018,7,10,23,24,30,116,100003,124,2018,7,10,23,26,13,754,1,com.sec.android.app.shealth,UTC-0400,Canola Vegetable Oil,NA,120001,NA,2018,7,10,23,26,13,754,f2321d79-4a85-485a-8bca-17fd1d5380fd
2018,7,1,12,40,11,983,100001,320,2018,7,1,15,41,9,460,2,com.sec.android.app.shealth,UTC-0400,Granola(Costco),NA,120001,NA,2018,7,1,15,41,9,460,2d12dbe2-afc5-4a2b-9039-78309ce01455
2018,6,30,23,37,13,909,100003,45,2018,6,30,23,42,34,572,0.5,com.sec.android.app.shealth,UTC-0400,Vegan Cream Cheese(Trader Joe's),NA,120001,NA,2018,6,30,23,42,34,572,18892f09-1ee5-4be4-887a-4a4c6f1eb3d0
2018,6,26,18,7,12,773,100002,10,2018,6,26,20,8,6,287,1,com.sec.android.app.shealth,UTC-0400,Cough Drops(Walgreens),NA,120001,NA,2018,6,26,20,8,6,287,a6ff8b0c-d1b2-4897-9574-b0bab10ac065
2018,7,12,22,0,0,650,100003,219,2018,7,13,20,58,26,396,1,com.sec.android.app.shealth,UTC-0400,Noodles,NA,120001,NA,2018,7,13,17,2,44,574,512f691c-1940-4bc5-b891-0e086be9796c
2018,6,22,19,35,46,547,100003,60,2018,6,23,15,15,52,285,2,com.sec.android.app.shealth,UTC-0400,Broccoli,NA,120001,NA,2018,6,23,15,15,52,285,35cd483f-9985-43d7-9363-fcd95bea0424
2018,6,20,22,0,0,292,100003,42,2018,6,21,14,24,52,604,2,com.sec.android.app.shealth,UTC-0400,Barbecue Sauce,NA,120001,NA,2018,6,21,14,23,48,700,c06c19dd-ac35-44f0-a8b0-0718c206e9d3
2018,7,8,21,11,35,61,100005,224,2018,7,8,21,11,52,364,1,com.sec.android.app.shealth,UTC-0400,Cooked Mung (Fat Not Added in Cooking),NA,120001,NA,2018,7,8,21,11,52,364,1c20498f-9cf8-4476-b484-fc8c5954f59d
2018,6,27,22,0,0,173,100003,22,2018,6,29,1,6,58,516,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,29,1,6,58,516,122ce956-17a2-448e-9a0d-886a92d567c7
2018,7,4,16,0,0,0,100002,25,2018,7,5,0,17,6,283,1,com.sec.android.app.shealth,UTC-0400,Cauliflower,NA,120001,NA,2018,7,5,0,17,6,283,112ab6ad-4f6b-4111-83c8-fa9c53e6d04c
2018,6,27,1,27,57,547,100003,46,2018,6,27,1,31,45,795,1,com.sec.android.app.shealth,UTC-0400,Soft Silken Tofu,NA,120001,NA,2018,6,27,1,31,45,795,bb365274-d73f-4119-bd8a-145794aced9c
2018,7,16,12,0,0,0,100001,134,2018,7,16,18,51,37,222,1,com.sec.android.app.shealth,UTC-0400,Baked Sweetpotato (Peel Not Eaten),NA,120001,NA,2018,7,16,18,51,37,222,e0a672d3-d7be-49bf-85ec-cb89cf840e35
2018,7,19,22,0,0,0,100003,4,2018,7,20,20,50,57,553,1,com.sec.android.app.shealth,UTC-0400,Garlic,NA,120001,NA,2018,7,20,20,50,57,553,99b50c82-9ce0-4b08-8bf8-727b5bf0ab5a
2018,7,5,16,35,4,916,100002,176,2018,7,5,19,31,59,920,0.8,com.sec.android.app.shealth,UTC-0400,Mie Goreng Instant Noodles(Indomie),NA,120001,NA,2018,7,5,16,35,56,917,c298dca8-046e-490e-8880-2aea8e4eb4df
2018,6,27,1,27,57,547,100003,22,2018,6,27,1,31,45,798,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,27,1,31,45,798,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,24,19,55,30,996,100002,42,2018,6,24,22,42,59,819,3,com.sec.android.app.shealth,UTC-0400,Sweet and Sour Sauce,NA,120001,NA,2018,6,24,22,42,14,787,6692775a-b78f-45ac-9e59-787de0b3a7f7
2018,7,10,20,38,25,385,100006,22,2018,7,10,20,39,1,745,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,7,10,20,39,1,745,122ce956-17a2-448e-9a0d-886a92d567c7
2018,7,12,1,0,0,0,100006,16,2018,7,12,13,7,43,729,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,7,12,13,7,43,729,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,15,22,0,0,0,100003,30,2018,6,16,14,54,12,214,1,com.sec.android.app.shealth,UTC-0400,Broccoli,NA,120001,NA,2018,6,16,14,54,12,214,35cd483f-9985-43d7-9363-fcd95bea0424
2018,6,28,16,0,0,0,100002,156,2018,6,29,1,11,23,634,3,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,6,29,1,11,23,634,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,18,14,26,40,204,100001,134,2018,6,18,14,26,48,517,1,com.sec.android.app.shealth,UTC-0400,Baked Sweetpotato (Peel Not Eaten),NA,120001,NA,2018,6,18,14,26,48,517,e0a672d3-d7be-49bf-85ec-cb89cf840e35
2018,6,22,19,35,46,547,100003,6,2018,6,23,15,15,52,288,2,com.sec.android.app.shealth,UTC-0400,Vinegar,NA,120001,NA,2018,6,23,15,15,52,288,d3bc03d6-11be-4be4-ad95-ad0631bd624a
2018,6,29,1,11,26,117,100003,16,2018,6,29,1,12,31,788,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,29,1,12,31,788,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,7,15,22,0,0,0,100003,156,2018,7,16,18,50,36,200,3,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,16,18,50,36,200,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,15,16,0,0,0,100002,38.5,2018,6,16,14,29,0,221,0.5,com.sec.android.app.shealth,UTC-0400,Cooked Mushrooms (from Fresh),NA,120001,NA,2018,6,16,14,29,0,221,f5c6db36-1b71-4e71-8b60-f9f54b95d4a3
2018,6,24,19,55,30,996,100002,360,2018,6,24,22,42,59,948,3,com.sec.android.app.shealth,UTC-0400,Seitan(WestSoy),NA,120001,NA,2018,6,24,22,42,14,790,4a57656b-5613-40fa-a1d3-96bbd1b318e4
2018,6,16,23,26,20,541,100006,22,2018,6,17,1,40,26,665,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,16,23,28,2,41,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,25,17,22,49,896,100002,216,2018,6,25,18,29,2,898,8,com.sec.android.app.shealth,UTC-0400,Hummus,NA,120001,NA,2018,6,25,18,29,2,898,a72c1efe-14c8-43b9-9674-b9b939e2ed47
2018,7,6,17,41,53,633,100006,37,2018,7,6,17,42,3,116,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,7,6,17,42,3,116,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,6,27,15,20,56,881,100002,135,2018,6,27,15,24,19,157,5,com.sec.android.app.shealth,UTC-0400,Hummus,NA,120001,NA,2018,6,27,15,24,19,157,a72c1efe-14c8-43b9-9674-b9b939e2ed47
2018,6,23,16,0,0,627,100002,10,2018,6,24,16,1,6,860,0.5,com.sec.android.app.shealth,UTC-0400,Shirataki White Yam Noodles(House Foods),NA,120001,NA,2018,6,24,15,50,4,406,373c20a8-7797-43e7-9e72-d65dc907925b
2018,7,19,16,0,0,0,100002,27,2018,7,19,21,32,38,61,0.3,com.sec.android.app.shealth,UTC-0400,Small Red Beans(Goya),NA,120001,NA,2018,7,19,21,32,38,61,af580780-e533-43bb-916c-b169321ad7c3
2018,6,18,21,55,12,37,100005,26,2018,6,18,21,58,21,883,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,6,18,21,58,21,883,08c2704c-a90e-44cc-9085-28912b566cdc
2018,6,23,22,0,0,511,100003,16,2018,6,24,16,3,26,87,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,24,15,58,27,625,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,7,9,22,0,0,0,100003,438,2018,7,10,2,32,59,686,2,com.sec.android.app.shealth,UTC-0400,Noodles,NA,120001,NA,2018,7,10,2,32,59,686,512f691c-1940-4bc5-b891-0e086be9796c
2018,6,27,22,0,0,173,100003,37,2018,6,29,1,6,58,517,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,29,1,6,58,517,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,7,19,22,0,0,0,100003,290,2018,7,20,20,50,57,553,1,com.sec.android.app.shealth,UTC-0400,Non-Dairy Peanut Butter Chocolate Fudge(Haagen-Dazs),NA,120001,NA,2018,7,20,20,50,57,553,ad81904c-05e4-4e6c-9dc9-08c8bb822304
2018,6,17,16,0,0,0,100002,8,2018,6,18,14,22,46,792,1,com.sec.android.app.shealth,UTC-0400,Lettuce,NA,120001,NA,2018,6,18,14,22,46,792,1754ac98-c925-4e33-a416-38ea2451655c
2018,6,26,18,7,12,773,100002,24,2018,6,26,20,8,6,384,3,com.sec.android.app.shealth,UTC-0400,Lettuce,NA,120001,NA,2018,6,26,19,3,33,362,1754ac98-c925-4e33-a416-38ea2451655c
2018,7,11,22,0,0,0,100003,68,2018,7,12,13,7,22,958,2,com.sec.android.app.shealth,UTC-0400,Cooked Broccoli (Fat Not Added in Cooking),NA,120001,NA,2018,7,12,13,7,22,958,a06c6d60-2487-4233-97ca-bad9445c6763
2018,6,22,19,35,46,547,100003,22,2018,6,23,15,15,53,367,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,6,22,19,36,7,913,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,29,16,0,0,0,100002,36,2018,6,30,15,26,5,81,0.3,com.sec.android.app.shealth,UTC-0400,Dried Apricots(Trader Joe's),NA,120001,NA,2018,6,30,15,26,5,81,df81f2b8-8f7a-403a-bb1a-0830073fee34
2018,6,13,16,0,0,0,100002,11,2018,6,14,14,8,58,798,11,com.sec.android.app.shealth,UTC-0400,Chives,NA,120001,NA,2018,6,14,14,8,58,798,b0bde5c0-f495-4fdd-a3e8-135614d00e40
2018,6,20,22,0,0,292,100003,26,2018,6,21,14,24,52,369,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,6,21,14,24,52,369,08c2704c-a90e-44cc-9085-28912b566cdc
